"Cor","PValue","QValue","label","numCellLines"
"0.9999999999999999","0","0","MAML3","1150"
"0.6660697159414974","0.0003807643713061433","0.09461994626957661","CD24","24"
"0.6414294057625946","0.0007300781096316497","0.10834116683946304","PKD1L3","24"
"0.5654330866707584","0.003983936873870695","0.2696492247582206","PLET1","24"
"0.5610567690240904","0.004340430177194698","0.2696492247582206","ZSCAN26","24"
"0.5248012701947046","0.008463937746576247","0.37240300504232715","ZNF431","24"
"0.5170675099185258","0.009671286723200993","0.37240300504232715","ETDC","24"
"0.513318300825842","0.01030598110973852","0.37240300504232715","CCDC192","24"
"0.5049377966719025","0.011849858895124903","0.37240300504232715","CEBPZOS","24"
"0.5012388217495048","0.012589413492669984","0.37240300504232715","TREH","24"
"0.49248359192006497","0.014492065297070533","0.37240300504232715","ZNF487","24"
"0.49133670408605296","0.014757876786084947","0.37240300504232715","ERVH48-1","24"
"0.4903973210496669","0.014978557331757604","0.37240300504232715","CD300H","24"
"0.4878745967880604","0.015584593692144457","0.37240300504232715","NUDT18","24"
"0.4872595798278591","0.01573533824122509","0.37240300504232715","H2BC12","24"
"0.47839781175422763","0.018042924916281622","0.3898840731909551","TRIM64C","24"
"0.46840712295499976","0.02096715097523096","0.43419475144540776","NOBOX","24"
"0.4547468500084023","0.02557462237545065","0.47740764038623507","NCBP2AS2","24"
"0.4537628652003304","0.025935626338890034","0.47740764038623507","CLASP1","24"
"0.44868333948684747","0.027864853468752036","0.49460114907034863","SUPT20HL2","24"
"0.44598074494501955","0.028937199711723732","0.4959237329905757","C13orf42","24"
"0.4400711575166178","0.03139711135514464","0.5067859193181243","C3orf85","24"
"0.43804665664692993","0.032277146960960394","0.5067859193181243","SDR42E2","24"
"0.4372470816595162","0.03263007931223336","0.5067859193181243","PGAM1","24"
"0.43218371458403115","0.03493694886813385","0.5214524960521774","OR51F1","24"
"0.4285665114037446","0.036662778067914036","0.5214524960521774","ATG9B","24"
"0.42632671291012014","0.03776480505079471","0.5214524960521774","SEMA3B","24"
"0.4258748754710073","0.03799025953166012","0.5214524960521774","MAP4K5","24"
"0.4206628513976509","0.04066858217469414","0.5214524960521774","FAM187A","24"
"0.4174178351772583","0.04240980792152385","0.5214524960521774","USO1","24"
"0.4173319823049367","0.042456658182486756","0.5214524960521774","C3orf49","24"
"0.4128354312743656","0.04496785202896829","0.5214524960521774","FBRS","24"
"0.41144439013221923","0.04576782849086766","0.5214524960521774","COL6A5","24"
"0.41050138864360974","0.04631644752830551","0.5214524960521774","GRK1","24"
"0.4089891747325228","0.047206949632362334","0.5214524960521774","TMEM265","24"
"0.4089772767611816","0.04721400869687723","0.5214524960521774","CFAP54","24"
"0.4023961864637346","0.05124677696434313","0.5252390228214991","NCAM1","24"
"0.4005148218334503","0.05244752590427733","0.5252390228214991","LTBP4","24"
"0.40031364911954853","0.05257720361941956","0.5252390228214991","DCAF1","24"
"0.39521585614558336","0.055947198963381045","0.5309290069150229","LYPD8","24"
"0.3916227952803651","0.05842119608935155","0.5309290069150229","KRTAP5-8","24"
"0.3900320716698466","0.05954308780483909","0.5309290069150229","TLE7","24"
"0.3887021619502482","0.06049372280883744","0.5309290069150229","RFX7","24"
"0.3885429418594546","0.060608314232062636","0.5309290069150229","PIEZO2","24"
"0.3855098855535969","0.06282330454099666","0.5372518421494941","RAB44","24"
"0.38030868504874127","0.06676581249473931","0.5478375263900795","CCDC154","24"
"0.37601356297754496","0.07016196902762367","0.5478375263900795","SHISA8","24"
"0.37554198064001465","0.07054272859648186","0.5478375263900795","ZNF595","24"
"0.37553734127044136","0.07054648227155953","0.5478375263900795","ZNF724","24"
"0.3688500258603571","0.07611726597626801","0.5677616553951597","RECQL4","24"
"0.36584381458720333","0.07872754960907968","0.5677616553951597","CD99","24"
"0.36295189522937743","0.08130193796133023","0.5677616553951597","IQCA1L","24"
"0.36151110721922425","0.08260798656204728","0.5677616553951597","NAIP","24"
"0.35963790110744853","0.08432957262904961","0.5677616553951597","SLC35G4","24"
"0.35594873970347674","0.0877988556393782","0.5677616553951597","ANKRD36B","24"
"0.3539889990079673","0.08968475713686361","0.5677616553951597","CCDC188","24"
"0.35355817039565","0.0901033868139221","0.5677616553951597","TMEM114","24"
"0.3531559701912368","0.09049551640842421","0.5677616553951597","MINDY4B","24"
"0.3520894557227818","0.09154150453779178","0.5677616553951597","GIMD1","24"
"0.3498786132584221","0.09373852845957517","0.5677616553951597","SPON1","24"
"0.3480789933112026","0.09555573074469495","0.5677616553951597","SYN2","24"
"0.3451033223155521","0.09861780564029349","0.5677616553951597","KRTAP7-1","24"
"0.344996549153319","0.09872901619730497","0.5677616553951597","FHAD1","24"
"0.34479932899834975","0.09893467731368796","0.5677616553951597","SMIM41","24"
"0.34441362081923094","0.09933781213774312","0.5677616553951597","ZFTRAF1","24"
"0.3427100085335996","0.10113298080301615","0.5677616553951597","SBK3","24"
"0.3425948569058881","0.10125518177279323","0.5677616553951597","C10orf143","24"
"0.34103585291873834","0.10292040159262927","0.5677616553951597","MYMX","24"
"0.34090118764880833","0.10306518572734735","0.5677616553951597","SMIM33","24"
"0.34044131887085766","0.10356074437901776","0.5677616553951597","PRR36","24"
"0.3378460111457491","0.10639052500087393","0.5677616553951597","DEXI","24"
"0.3371479781054571","0.10716125249090731","0.5677616553951597","CCDC163","24"
"0.33536731638110084","0.10914596849638908","0.5677616553951597","COPG2","24"
"0.3348705437123007","0.10970445794574407","0.5677616553951597","PRIM2","24"
"0.3347313738729448","0.10986129342438014","0.5677616553951597","PRKDC","24"
"0.33445483278433","0.11017342620494115","0.5677616553951597","KRBA1","24"
"0.3344227801909945","0.11020964613907074","0.5677616553951597","TEX52","24"
"0.3338920733786414","0.11081062489603721","0.5677616553951597","NR2E3","24"
"0.32970757214819996","0.11563371928052973","0.5849817796767106","DNAH8","24"
"0.32869614345272535","0.1168221711667891","0.5849817796767106","RPL34","24"
"0.3272265772833022","0.11856480013166998","0.5849817796767106","C2orf81","24"
"0.3267094687322191","0.11918247700376726","0.5849817796767106","HTD2","24"
"0.32471873216909675","0.12158226614182682","0.5849817796767106","C2orf92","24"
"0.3217288869649352","0.12525216751009846","0.5849817796767106","SHOX","24"
"0.3215204841961221","0.1255109311275461","0.5849817796767106","ANKRD18B","24"
"0.32123331584860765","0.1258681283125829","0.5849817796767106","CECR2","24"
"0.32105048028924277","0.12609593335080982","0.5849817796767106","MILR1","24"
"0.31994564495209576","0.12747886491114194","0.5849817796767106","C1orf232","24"
"0.31963788865032944","0.12786603154104195","0.5849817796767106","CCDC196","24"
"0.3175461906658949","0.1305199969324343","0.5849817796767106","RASSF10","24"
"0.3174446356203617","0.13064985421351083","0.5849817796767106","PRAC2","24"
"0.31519080662670174","0.13355582638555738","0.5926539795859109","SYNM","24"
"0.3133153262420868","0.13600918234458287","0.5969537207615857","CPHXL","24"
"0.3125551655106478","0.13701271927171152","0.5969537207615857","DCDC2C","24"
"0.3117149371882452","0.1381281245222985","0.5969537207615857","PERM1","24"
"0.3072627546785879","0.1441471073350658","0.6083926310112474","ZFTA","24"
"0.3070164749321471","0.14448542426322","0.6083926310112474","APOL4","24"
"0.30501369299671444","0.14725769227972005","0.6083926310112474","RNF187","24"
"0.303240494947707","0.14974354088636305","0.6083926310112474","PNMA6E","24"
"0.30265701206228185","0.15056799519996664","0.6083926310112474","P3R3URF","24"
"0.29812866090791046","0.15707607092175796","0.6245344579849097","SPMIP1","24"
"0.29271635950364727","0.16511152301923981","0.6383277024893907","CCDC200","24"
"0.29191204710705093","0.16632975175161074","0.6383277024893907","SPADH","24"
"0.2892165801747662","0.1704581412333996","0.6383277024893907","OR56A5","24"
"0.2884155078407367","0.1716987037969787","0.6383277024893907","TRPC5OS","24"
"0.2883839682607683","0.17174767503793553","0.6383277024893907","FAM227A","24"
"0.2868440306155868","0.17415055631577886","0.6383277024893907","OR14A2","24"
"0.28603775250993907","0.17541791884000885","0.6383277024893907","PRR20G","24"
"0.28581196004743253","0.17577397823967134","0.6383277024893907","PCDHGB5","24"
"0.2856956823019458","0.1759575356962707","0.6383277024893907","ERICH2","24"
"0.2846269394238759","0.17765089204058782","0.6398006764070445","SAA2","24"
"0.28031534749903164","0.18459680629017336","0.6413936854243427","NPIPB11","24"
"0.27924616049609335","0.1863477606016785","0.6413936854243427","SPDYE3","24"
"0.27910936097679545","0.18657261080475712","0.6413936854243427","UQCRHL","24"
"0.2785713759521963","0.18745867590115856","0.6413936854243427","CCNQ","24"
